Story,Word,Tag
story 5996, we have flexibility on what (if anything) to charge in the future.,Goal
story 3057, the Scrum Alliance doesn't charge itself for Scrum Gatherings that it puts on.,Goal
story 3043, correct problems for members.,Goal
story 3110, correct small problems or make sure each ad complies with site guidelines.,Goal
story 3037, only applicants who qualify can become CSPs or CSTs.,Goal
story 3142, identify any outliers or possible problems.,Goal
story 3160, fees can be set without involving a programmer.,Goal
story 3063, we have flexibility on what to charge in the future.,Goal
story 3319, make informed decisions about what appears to work well and what doesn't.,Goal
story 3310, make informed decisions about what appears to work well and what doesn't.,Goal
story 3111, correct small problems or make sure each ad complies with site guidelines.,Goal
story 6038, I am aware of it and can decide if I want to post it.,Goal
story 6123, fees can be set without involving a programmer.,Goal
story 6002, we have flexibility on what (if anything) to charge in the future.,Goal
story 6009, I can remove things that will no longer occur.,Goal
story 6124, fees can be set without involving a programmer.,Goal
story 6003, we have flexibility on what (if anything) to charge in the future.,Goal
story 5980, correct problems for members.,Goal
story 6082, I can identify any outliers or possible problems.,Goal
story 6125, fees can be collection without involving a programmer.,Goal
story 6126, fees can be group without involving a programmer.,Goal
story 5981, correct problems for members.,Goal
story 6094, approve any that need to be approved.,Goal
story 6032, we’re sure of the quality of jobs being listed. Note: May not be needed long term.,Goal
story 6052, jobs that may have been filled aren’t still listed when the hiring party forgets to come back and delete the ad.,Goal
story 3092, we're sure of the quality of jobs being listed.,Goal
story 3098, I am aware of it and can decide if I want to post it.,Goal
story 3166, fees can be set without involving a programmer.,Goal
story 3069, we have flexibility on what to charge in the future.,Goal
story 3076, remove things that will no longer occur.,Goal
story 3104, correct small problems or make sure each ad complies with site guidelines.,Goal
story 3167, fees can be set without involving a programmer.,Goal
story 3070, we have flexibility on what to charge in the future.,Goal
story 3049, correct problems for members.,Goal
story 3136, identify any outliers or possible problems.,Goal
story 3168, fees can be collection without involving a programmer.,Goal
story 3169, fees can be group without involving a programmer.,Goal
story 3112, jobs that may have been filled aren't still listed when the hiring party forgets to come back and delete the ad.,Goal
story 3050, correct problems for members.,Goal
story 3145, approve any that need to be approved.,Goal
story 6039, I am aware of it and can decide if I want to post it.,Goal
story 5991, the Scrum Alliance doesn’t charge itself for Scrum Gatherings that it puts on.,Goal
story 6010, I can remove things that will no longer occur.,Goal
story 5975, correct problems for members.,Goal
story 5969, only applicants who qualify can become CSPs or CSTs.,Goal
story 6083, I can identify any outliers or possible problems.,Goal
story 6118, fees can be set without involving a programmer.,Goal
story 5997, we have flexibility on what (if anything) to charge in the future.,Goal
story 6095, approve any that need to be approved.,Goal
story 6033, we’re sure of the quality of jobs being listed. Note: May not be needed long term.,Goal
story 6053, jobs that may have been filled aren’t still listed when the hiring party forgets to come back and delete the ad.,Goal
story 3093, we're sure of the quality of jobs being listed.,Goal
story 3099, I am aware of it and can decide if I want to post it.,Goal
story 3058, the Scrum Alliance doesn't charge itself for Scrum Gatherings that it puts on.,Goal
story 3077, remove things that will no longer occur.,Goal
story 3105, correct small problems or make sure each ad complies with site guidelines.,Goal
story 3044, correct problems for members.,Goal
story 3038, only applicants who qualify can become CSPs or CSTs.,Goal
story 3137, identify any outliers or possible problems.,Goal
story 3161, fees can be set without involving a programmer.,Goal
story 3064, we have flexibility on what to charge in the future.,Goal
story 3113, jobs that may have been filled aren't still listed when the hiring party forgets to come back and delete the ad.,Goal
story 3320, make informed decisions about what appears to work well and what doesn't.,Goal
story 3311, make informed decisions about what appears to work well and what doesn't.,Goal
story 3146, approve any that need to be approved.,Goal
story 6015, fix things the original author hasn’t.,Goal
story 6016, fix things the original author hasn’t.,Goal
story 6107, I don’t need to involve a programmer on simple email edits.,Goal
story 6108, I don’t need to involve a programmer on simple email edits.,Goal
story 6062, the better content is featured most prominently. Note: Some articles will never be shown on the home page.,Goal
